category,clean_text
2,yes support sir and rahul not cheater like modi modi said 15lak will put everyones bank account thats why everyone has select him but after that cheated everyone
2,are like narendra modi 
2,this kaudi economist who jobless and has nothing against her name will teach everyone about economics pati aur khudko modi govt mein kuch kaam nahi mila toh saat badminton khelte govt gaali dena start kiya
2,this time vote kar narendra modi appeals everyone during tweetstorm 
"2,with the effort the modi government putting will history india centre state govts working together make india tbfree 2025 narendra modi
"
2,you guys forget that narendra modi the india
2,shabana azmi prime minister narendra modi credit row javed akhtars name was mentioned mislead public via web team
2,wont that much amount you believe modi per him crores jobs have been created and only few families will qualify for this scheme not please question modi where are jobs
2,because rafale chor modi fraud and misusing the govt machineries public servants and even defence personnel for his fraudulent and clandestine dealings and designs cheat the people why opposition asking for balakot attacks proof nirmala sitharaman ndtv 
2,when are going talk this historic decision honourable modi 
2,study shows narendra modi engaged celebrities increase his twitter visibility 
2, actually its just frustration passed all imported breeds from there prince nothing else but carry 23rday will talk when modi will again 
2,yes sir will promise you come and contest bangslore south south region india can make modi mania please consider
2,wat happened demo which caused lac crs lakhs crores business man let modi who paid for modi
2,how different the minimum income guarantee scheme from modis15lakh congresss scheme going funded the citizens india under parliamentary supervision with the money from the consolidated fund india 
2,modi bhakt with bjp government the centre why cant they rusticate all those hooligans
2,dear this logic should stop forwarding govt achievements request for modis vote even private personal capacity 
2,bob management has asked for option from employees where under option employee has accept his role which will decided board later date this way terrorize the employees outcome merger modi government remember 
2,dont believe chanels everyone publishing news faver modi instead truth
2,modi became the india 2014 basically his image hindu hridya samrat only can take the pledge sab saath sab vikas
2,iran representative believes modi can deliver can give another chance 
2,congress urges stop release biopic says the film politically motivated 
2,can think the era ache din modi otherwise the era manmohan cant even think 
2,only percent rupee reaches the needy during congress regime now percent 72000 antiu schemeno way propoor jyada bada ghotala kerne kojyada bada amount chahiye 
2,modi could not differentiate between toffe and trophy you know that
2,next mrmodi
2,final assault poverty rahul gandhi announces minimum income 72000great 
2,aint modi and shah examples extremes 
2,modi too your heart
"2,modi promise deposit lakh every account
money goes 1nirav modi â‚¹1435684 crore
2vijay mallya â‚¹9000 crore
3mehul choksi and 350 day farmers â‚¹6000 per year "
"2,there chaupai hanuman chalisa that bhoot pishach nikat nahi aawe mahabir jab naam sunaawe and this what happening politics today the fear big that even his name sending shiver opposition
"
2,contact investor broker modi
2,even recovering npas from modis friends can pay for this and thats the way out should funded
2,thats why was not given any ministry under modi
2,its all abt modi hatao
2,loan given under congress government wgen they escape everyone blaming modi govt managed catch them for your information the loan vijay malya around 10000cr but 13000cr property seized bankrupt act the act was implemented modi government
2,your hashtag says all modi film scares cong
2,modi urges sportsmen and bollywood celebrities encourage maximum voter outreach 
2,official trailer the movie narendra modi â¤ 
2,congress for indians bjp for adani ambani modi mallya 
2,suddenly modi supporters are worried about fiscal math socialism etc cos this not their party scheme  
2,arun jaitley responds rahul gandhi offer rs72000 tantamount takeaway they already get 106800 now 
2,they belongs from pappu gang afterall they have pappu mindsettheir pappu head even dont know the basics calculation and you expect from his followers understand the simple logicif they understand the matter how can call them pappu followers
