,category,clean_text
1287,1,@chiacy thats much better than the flu syndrome! 
1288,1,"Gold on my solo and in lyrical group and high gold for lyrical line, what an awesome day! Gotta get read for pointe and modern tomorrow "
1289,1,says babye. good night. so sleepy.  (bye) http://plurk.com/p/ul40r
1290,1,@MeBec go on the msnnnn or ring my home phone  NOW 
1291,1,@lisa_sue_li natï¿½rlich 
1292,1,@tommcfly But it was worth it  xxx.
1293,1,Manny Pacquiao is just that good! 
1294,1,"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry! "
1295,1,in Singapore! its so warm over here! Having a blast already 
1296,1,i miss mcfly last night so much!! i was front row centre  danny was making me laugh so much LOL
1297,1,"@midgetmum I give up hoping that the forecasts will be right, most of the year. But when they promise me sun, I want them to be right! "
1298,1,@Suw indeed! Such a good knitter she is too 
1299,1,"@meesterbell yes, I do  but why did you change?"
1300,1,watching family guy  oooohhhh yeeaaaa!!!
1301,1,@TheQuestCrew 2nite at the ritz was awesome! yup! nothing like NYC though. The city that neva sleeps cuz it doesnt  have fun @ party #2
1302,1,going to salvation army. i heard they sell clothes and accessories there for cheap. gonna check it out. 
1303,1,i love boys  are the best love your music and how they are  (L)
1304,1,I'm still watchingg ANOTHER CINDERELLA STORYY ! Selenaa Gomez is the bestt ! . and Drew Seely is a hottie  Jessiee lovess DReww ! hehe
1305,1,"Celtic games are getting worse and worse, Kasabian's new stuff is sounding quality "
1306,1,@cultureshock666 funky 
1307,1,@iantalbot  ah you say the nicest things 
1308,1,TO MY SURPRISE...A SHINY NEW CELL PHONE WAS WAITING FOR ME ON MY BED WHEN I CAME HOME YESTERDAY   I LOVE MY MAN FOR BEING SO SURPRISEFULL.
1309,1,Yes - the exam is over and I believe that I did well  So now I have to start reading to my next ... and prepare for church on sunday
1310,1,@JessClarke as a proper journo I would have to agree with you 100%! 
1311,1,Internet is down in my house-- so sad! At least my iPhone doesn't need to rely on wireless! 
1312,1,on the way to Newcastle once again to support our kid and Gin Soaked Boy in the Live &amp; Unsigned area finals 
1313,1,@hayesz its all good hahha im glad you have fun  the pics on your blog will give me fapping material for days to come ;)
1314,1,Work- getting my belly button pierced with @wafflesxxily 
1315,1,True best friends are FOREVER no matter where we are 
1316,1,"Say Goodbye, cause I wont be back again! RIGHT, GOODNIGHT!!!!  (yyaaaayyy 500th update! I should stop now... ) "
1317,1,@the_middleman you are the lucky number  I hope you like the book. Will send it asap.
1318,1,@hylogicalchris Haha thats amazing. I didnt know about a pirate language?! Thanks for the follow 
1319,1,"@glorianatheband Any chance of getting backstage passes to your show in SLC, UT? "
1320,1,@lexxie_couper  I've heard that. 2 of my sons have seen it and one wants to see it again. I can't wait to get there 
1321,1,@tiffanyb79  I thought my tweet may have sounded lame but I like your take on it!  Thanks Tiff!!!  
1322,1,Thanks for all mother-in-law netbook suggestions. I think Acer Aspire One in pink it is. 
1323,1,"yes twany, have a lollipop "
1324,1,"Recording going well, gonna film another episode of Random Acts this week with new material "
1325,1,Good morning friends! Concentrate on what you want to accomplish TODAY. Don't look ahead to the rest of the week. Hugs &amp; handshakes 2 ya! 
1326,1,@Hals7747 you are probably asleep right now but it's 9:25 AM and Adam Lambert is on Live with Regis and Kelly...  
1327,1,"@DavidArchie Haha! I want to join the American Idol, too, someday. "
1328,1,Thanks @KROQ for a great show! To those in LA come to High Voltage @theviperroom tomorrow for more good times 
1329,1,@daniellexo It's a Slow Loris.... and I doubt you really want that at home.  http://en.wikipedia.org/wiki/Slow_loris
1330,1,Finally slept! And ready to see some submissions into Barona's video contest - $12K up for grabs! Baronavideocontest.com 
1331,1,At the uni ahah in the &quot;bistro u&quot;  slept during the past two courses. Thinking about my future death j-16/18 gonna be mad!!!
1332,1,http://twitpic.com/3kstl - my summer hair/almost that time again 
1333,1,@AdultCreation I did send your the toon. but I do sleep ya know 
1334,1,Good Morning Tweeters... Happy Monday!  Grab a big cup of coffee it's a new week 
1335,1,"Man was born free, and everywhere he is in chains - Jean Jacques Rousseau (meaning we were born free, yet still chained by laws) "
1336,1,"@tallcathy call the cops, just for fun "
1337,1,"gaaaaaawd , lightweight hungover =[ BUH I MISS MY FAIRFIELD LOVES!!!!! I swear they shit on all yall mufuckas "
1338,1,@cheth stumbled! and i also needed a new background. thanks for the post. will use it. 
1339,1,loves singing.  my pal : Regina
1340,1,so excited it finally have my website up and running 
1341,1,OMG my internet stopped working i turn on and then hear paranoid 
1342,1,@cha_rade  about time Kuya John!!!! Geeezzzz!!!!!  mwah!!!!
1343,1,I know I was a Contractor in my last life.  It's Art.  
1344,1,:yawn and stretch: mawnin twiddies!!!!! Up and at it already. And got that text I been waiting days to see  today lookin good already.
1345,1,I have completed BBF! I'm so happy with the ending 
1346,1,claires party was amazing!    headache.
1347,1,@GenericZA perhaps they are trying to get the silliest lyrics of the year award - http://tinyurl.com/c44eox 
1348,1,Bloggity Blog  {Spring Senior} | Indiana Senior Photographer: Iï¿½m about DONE with this w.. http://tinyurl.com/q44ln2
1349,1,@bryanrh you love it. 
1350,1,TweetDeck! have ur twitter and facebook in one instance   get it here http://is.gd/MeZ #twitter #wolfram|alpha #3hotwords #delongeday
1351,1,@anyamarina that was funny! LOVED IT! I almost fell for it. Haha 
1352,1,this is daisy of love... not i love liquor! 
1353,1,@mzjennx  @carmagal and I like Mekong on Beretania (byob) and Phuket Thai to get our Thai food fix 
1354,1,@Silverlines I didn't earlier. I found out about it after I clicked her name . @waxinglyrical Hey fellow Ellen! 
1355,1,I'm listening to this Blink 182 song and it reminds me so much of high school 
1356,1,"@jennettemccurdy So Close is a pretty amazing song, are more coming?! "
1357,1,Dear Tmz all the Celebz on Twitter lmao  cant wait for the show 2morrow lol
1358,1,@colinshedden Your life is Greentree once you accept it things will be better 
1359,1,is excited about so R and R for mother's day 
1360,1,@sunrisesister night  *hugs*
1361,1,"thinking of food, as usual "
1362,1,@welcomepage   at least _someone_ is making money from twitter.  Sure hope those folks in charge come up with something soon ...
1363,1,Whoa - I'm getting some seriously impressive download speeds. Nice for a change 
1364,1,@jayesh you know what I'm gonna ask you for now. 
1365,1,done a couple of past papers 
1366,1,@Jarnaldo I'm envious! Have fun in Germany 
1367,1,@CodyP3 are you looking for a home-based job? would you like to offer your services? please @ or DM me; I'll try to help you find work 
1368,1,@SupremeMilitant They won't sell it to you. Only me 
1369,1,@FitClubNetwork thanks for the encouragement.. 
1370,1,@hannahbal ummm. Idk. Courtney's date is hooking us up. 
1371,1,@FUCKCITY make Andy a birthday card it is on the 31st he will be 28! 
1372,1,"I suggest we have an #unfollow #monday on twitter, a day to cleanup your twitter timeline "
1373,1,@JonasBrothers Went to see Night At the Museum 2! I love how you got Lovebug in there!  Love the new song! Maybe better than Paranoid??
1374,1,Morning!!! Rise and shine my beauties!! It's lovely on Cali! 
1375,1,@FERNANDOANDGREG Madonna can have whatever she wants...she is God 
1376,1,has a date! 
1377,1,@mileycyrus my middle name is faith. I may have to steal it from you. 
1378,1,Tell your mom &quot;Happy Mother's Day&quot; for me! 
1379,1,@JourneyJuju That's a clear signal urging you to stay! You of all people should get that. 
1380,1,@BecaBear @Mezhead Trip to Italy to met RP and KS!!!!!!!!!!!!!! I plan on checking it out next week when it starts 
1381,1,@xSalleh i know  hahah..
1382,1,"@adriangraham Because its so huge and I find self promotion wearying after a while. Am determined though, that should carry me through. "
1383,1,@martinpacker NOOOO  I just haven't lived have I ?
1384,1,"@SasaLoves I'm up, good morning! "
1385,1,@TotalGirlph : thanks to the reply ) BTW i miss everybody!!  the concert is hot ) hahaha
1386,1,@Knot2serious btw- you should go for the rocky road- I already declared marshmallows acceptable breakfast food + almonds = all good 
1387,1,today is the day. 
1388,1,@Vanilla_B damn B. you know how to party 
1389,1,Be back later! 
1390,1,@meglauritz RE: inxs u might like this cover of NTUA from my fav michael johns  http://bit.ly/106EGW
1391,1,Bought flowers for my mum today - and received flowers from my gorgeous girls!!! Life's sweet! Happy mothers day 
1392,1,myspace is boring. entertain me 
1393,1,"Yo @trinalorenzana, nice seeing you kanina!! "
1394,1,"On the bus, going to the musical theatre awaaards! "
1395,1,Crystal Light popsicles are FANTASTIC!!!   
1396,1,I had a fun day yesterday with my cousins  I love the videos you showed me in youtube @luaann
1397,1,"hmm... school tomorrow... this is why I HATE Sundays!! although, less than a month 'til London "
1398,1,proud of my brother!! keep killing these thursday nights aye 
1399,1,Just downloaded tweetDeck. I'm trying it right now. 
1400,1,"@starcube ah I have a mini linux, and my webserver runs on centos "
1401,1,"Lovn' So Cal  tooled round downtown, Hollywood, Santa Monica, Venice &amp; Beverly Hills. Gyms here rock! going to get tanned up soon "
1402,1,@allcatproducts Oh that is sooooo cute.  
1403,1,@Real_DavidCook how are you finding the philippines so far? 
1404,1,Margherita pizza reheated from Dolce for lunch. 
1405,1,Enough Skins for now... Gotta go to the train station  See ya &lt;333
1406,1,@icedcoffee it should be fun with AnimalRights going 
1407,1,"@umeshg and still, the one MP on twitter is above 50.  #indiavotes09"
1408,1,wants to get a new phone! 
1409,1,"@DENISE_RICHARDS A man loves his sweetheart the most, his wife the best, but his mother the longest. Happy Mother's Day "
1410,1,am doing absolutely nothing!!! and just waiting for brothers and sisters 
1411,1,"Pineapple juice, tuna sandwich, apples and cheese. "
1412,1,@kerrissaseelan yes you are!tell me when you're on honey 
1413,1,#SanctuarySunday i could see myself doing this all day as i studied for my AP exams 
1414,1,out for lunch with Monique 
1415,1,"@SweetTartelette AND, the first one that I didn't skip a second of! Hee hee  All the sketches are pretty good!"
1416,1,@JoeCrain STOP IT 
1417,1,Ahhh...I love Beethoven's &quot;Moonlight Sonata&quot;.  A perfect addition to my slideshow on the Mexican Drug War 
1418,1,@alexbcann Don't know yet... Just want to enjoy the freedom and have fun  xx
1419,1,@BLaCkitaLiaNa7 ay uuuu  happy mothers day 
1420,1,"almost done downloading music, downloaded so much tonight sleepytime soon  excited for tomorrow yipyipyip find me a frogball torrent &lt;3"
1421,1,@rashirv Try taking some cold electric shocks..and u'l b back 
1422,1,@pabbas CMIB Niaga already announce the plan Sir 
1423,1,Yay!! In one hour it will be Joncer day. 
1424,1,"@ShayLevy  2.0, but works perfectly. Thanks a lot for the help "
1425,1,Happy days for mothers!!!! She's deserve all good 
1426,1,Watching Kid Cudi perform 
1427,1,@starfirephoenix Thanks  OMG AVCon is at the Convention Centre this year?? How awesome!!
1428,1,guess what. tomorrow is my birthday  16! WOOT!
1429,1,@bluewavemickey yehey! it's going to be a looong weekend! 
1430,1,just bought some cool treggings 
1431,1,on the way to the airport! 
1432,1,@zeryck Goodnight ! 
1433,1,@PembrokeDave hiya and thanks for the follow 
1434,1,@lovemoreblog welcome back 
1435,1,"@panacea81 Wow, that's really really great. Nice job. "
1436,1,@nimafadavibeats..come turn it off for me?!?  haha
1437,1,@MrJRGregory Thank you! Im doing mine later 
1438,1,"ooooh, the UPS man just turned up with goods all the way from Shanghai "
1439,1,"@shootthestars merci, mon ami "
1440,1,@SaphInfection Because...the Simpsons! At your fingertips! Especially the early seasons that don't get rerun much. Sweet/neat/cool/etc. 
1441,1,"Whoa. I just noticed who @jnjmum2 is (Hey we saw Joey at the 105th!), but was blown away at the identity of @ramichee   Hey dude!"
1442,1,"@WkdSelina hi Sels,  Thanks...! Im so pleased hes such a good little boy and Im feeling very blessed...  x"
1443,1,@digitalduckling domo little sis. I was looking in one of the little books that Mama Linda gave you b4 you left. 
1444,1,"Tori Amos- caught a lite sneeze, a song of one of her best albums  ? http://blip.fm/~6gfx4"
1445,1,@SelfReflection  love &amp; light
1446,1,I had so much fun lastnight.. I never laughed so much in my life. 
1447,1,"@adrianaclayton its okay, im just really stressed. tomorrow night will get me better "
1448,1,Sooo tired and have a headache-all self inflicted of course! Good times though 
1449,1,@tristansmom103 LOL that would be nice.. 
1450,1,"@MirandaBuzz Happy Birthday, Miranda! Hope you have a great day. "
1451,1,"@solangeknowles hey solange, are you here for your sister's tour im going to the tour 2 i hope i see you  sorry for my bad english x later"
1452,1,@cecewhi92 That is one of my Favorite EVER!!!! He is THE BEST!! No doubt! I am so glad you like him too! XOXO 
1453,1,"@gofoboRSVPCodes could use one for chesterfield mo for terminator today if anyone has one, text it to me 3147808704 would appreciate it "
